label;db_id;Tweet;Original Text;Sentiment;Objetive/Subjective
-1;111; FB Russia Style Disinformation Tactics Used in Run Up to U K  Vote via ;$FB Russia-Style Disinformation Tactics Used in Run-Up to U.K. Vote via https://t.co/dU2ohMsCEH;1;0.0
-1;112;Facebook in EU antitrust crosshairs over data collection  by  FooYunChee  FB ;Facebook in EU antitrust crosshairs over data collection https://t.co/QEWgWRewaq by @FooYunChee $FB https://t.co/8fStfEe7RA;-1;0.0
0;113; FB      is the next target right on earnings time  ;"$FB
$230 is the next target right on earnings time. https://t.co/OqqBzyys4I";0;0.26785714285714285
-1;114; ONTX I told the world the crowd came late  Don t miss my game changing play tomorrow   spy  vrus  vyst  siml  amzn  cbbt  goog  laho  tsla  qqq  erbb  cwnr  fb  sbux  spx  f  msft  jaco  ttcm  bynd  cur  carb  hbio  twtr  gsb  powi  mhk  manh  amrn  kblb  pctl  alpp  xrp  aapl  ;"$ONTX I told the world the crowd came late. Don't miss my game changing play tomorrow.
$spy $vrus $vyst $siml $amzn $cbbt $goog $laho $tsla $qqq $erbb $cwnr $fb $sbux $spx $f $msft $jaco $ttcm $bynd $cur $carb $hbio $twtr $gsb $powi $mhk $manh $amrn $kblb $pctl $alpp $xrp $aapl https://t.co/JxHs3Nza64 https://t.co/ir5og4XlQy";1;0.5
-1;115; LibertyRPF  BluegrassCap Yes  The halo effect is strong in the private sector    I also think it is impressive that Facebook  FB is a customer given their messaging and tracking capabilities  Seems a pretty strong corporate endorsement there ;"@LibertyRPF @BluegrassCap Yes. The halo effect is strong in the private sector. 

I also think it is impressive that Facebook $FB is a customer given their messaging and tracking capabilities. Seems a pretty strong corporate endorsement there.";1;0.6402777777777778
0;116; FB weak day off that topping tail  but still holding trend    ;$FB weak day off that topping tail, but still holding trend... https://t.co/pSbp1B5is4;1;625
0;117;Peak profit for the last   expired option alerts for  FB                                                                       ;"Peak profit for the last 6 expired option alerts for $FB 148.02 % | 267.43 % | -15.18 % | -13.60 % | 214.65 % | 50.98 % |   

https://t.co/iAH4W6DRLR https://t.co/NNFZxOyqiU";1;0.06666666666666667
0;118;Price Trigger   FB went below     Trigger as of                 AM EST   OptionsPastor;Price Trigger: $FB went below 199 Trigger as of 12/02/2019 09:59AM EST. @OptionsPastor;1;0.0
0;119; FB  Nov          Calls  up           Alerted at        on Nov              AM Peak after alert        on               Daily Progress  ;"$FB [Nov-29 192.5 Calls] up +267.43%  Alerted at $3.04  on Nov 12 2019  9:57AM Peak after alert $11.17 on 2019-11-29  

Daily Progress: https://t.co/0BtALyxOMn";1;0.0
-1;120;Wow    This is awful  If this is a societal problem as Zucks suggests  then society should  DeleteFacebook so it s no longer a platform for hate  misinformation   FB ;Wow. 🤥 This is awful. If this is a societal problem as Zucks suggests, then society should #DeleteFacebook so it's no longer a platform for hate, misinformation. $FB https://t.co/7V68Jo2YRR;-1;0.9666666666666667
0;121; FB  Dec           Calls  Option volume Up             Volume        vs     ;$FB [Dec-06 197.50 Calls] Option volume Up +335.39% |  Volume: 2,325 vs 534|;1;0.0
-1;122;Why aren t people arguing that television stations should censor politician ads  Why not newspapers  Why not individual posts on social media  People who rent out venues for rallies   FB;Why aren’t people arguing that television stations should censor politician ads? Why not newspapers? Why not individual posts on social media? People who rent out venues for rallies? $FB;0;0.23333333333333334
0;123; FB   View historical options performance for FB    ;"$FB - View historical options performance for FB 

https://t.co/iAH4W6DRLR https://t.co/P9ZJ3xi7ch";0;0.0
0;124; FB   Last six months     option alerts peaked above      after they were triggered by the algo     ;"$FB - Last six months, 36 option alerts peaked above 100% after they were triggered by the algo  

https://t.co/iAH4W6DRLR https://t.co/JnXWSTiUpC";1;0.08333333333333334
-1;125; FB why facebook why  ;$FB why facebook why? https://t.co/qBtWxUosxR;0;0.0
0;126;Umm  this is totally normal and not a sign of imminent collapse of the FACEBOOK ponzi scheme   Short  FB  RIP   thespybrief  MingGao    ericgarland  gametheorytoday  soychicka  xeni  luisbruno  jbadomics  guitarviator ;"Umm, this is totally normal and not a sign of imminent collapse of the FACEBOOK ponzi scheme.

Short $FB

RIP

@thespybrief @MingGao26 @ericgarland @gametheorytoday @soychicka @xeni @luisbruno @jbadomics @guitarviator https://t.co/EGzOq5e5fN";0;475
-1;127;Broad rank reduction ahead for  FB predicted    ;"Broad rank reduction ahead for $FB predicted.

https://t.co/QA55sUzx84 https://t.co/YRJpFvOtto";0;0.60625
-1;128; EpochTimes  facebook  FB created from lifelog darpa program  funded by In Q Tel  C A    NOT a private co    a scam and fraud psyop ;"@EpochTimes @facebook $FB created from lifelog darpa program, funded by In-Q-Tel [C_A] = NOT a private co. 

a scam and fraud psyop.";-1;375
0;129; atrupar Sell your  FB     Or buy puts  But this company is going to crash and burn ;@atrupar Sell your $FB !!! Or buy puts. But this company is going to crash and burn.;0;0.0
0;130;Misconception  IPOs always go up     BenSturgill explains     IPOs are volatile     FB is a good example    They can go up and down  just like stocks ;"Misconception: IPOs always go up. 

@BenSturgill explains: 
🧨 IPOs are volatile 
📉 $FB is a good example 
📊 They can go up and down, just like stocks https://t.co/mSVNO2nYsf";1;0.44444444444444453
0;131;Sold         shares which she received at zero dollars in cost   FB ;Sold 207,500 shares which she received at zero dollars in cost. $FB https://t.co/ltqR0680d2;1;0.0
-1;132; JohnJHarwood John     can you tell us specifically how Russians were for Trump    i mean beyond some mean tweets and some  FB ads    or why you still haven t produced a single guest on  CNBC who will state they were fooled by Russians into voting for Trump  ;"@JohnJHarwood John :   can you tell us specifically how Russians were for Trump ?

i mean beyond some mean tweets and some $FB ads ?

or why you still haven't produced a single guest on @CNBC who will state they were fooled by Russians into voting for Trump ?";1;0.5297619047619048
-1;133; FB   New Insider Filing on  Chief Operating Officer  SHERYL SANDBERG   ;"$FB:

New Insider Filing on

Chief Operating Officer

SHERYL SANDBERG:

https://t.co/LzdIuxdIel";0;0.45454545454545453
-1;134; US proposes tariffs on up to      billion in French imports  FB  FB  Technology  Internationaltrade  Economy;https://t.co/pkTG02bnGI US proposes tariffs on up to $2.4 billion in French imports $FB #FB #Technology #Internationaltrade #Economy;-1;0.0
-1;135;US proposes tariffs on up to      billion in French imports  FB  FB  Technology  Internationaltrade  Economy ;US proposes tariffs on up to $2.4 billion in French imports $FB #FB #Technology #Internationaltrade #Economy https://t.co/WZKMk7jVKq;-1;0.0
-1;136; HaloFan Life   Theres prob a logical fallacy of some sort that sums up this brand of logic lol   FB should have been deleted in the  myspace days  It suggests quite a bit about us that it grew beyond a short term trend   DeleteFacebook;@HaloFan4Life94 Theres prob a logical fallacy of some sort that sums up this brand of logic lol. $FB should have been deleted in the #myspace days. It suggests quite a bit about us that it grew beyond a short term trend. #DeleteFacebook;1;0.4166666666666667
-1;137; FB Facebook  Inc  SEC Filing  Form   ;$FB Facebook, Inc. SEC Filing: Form 4 https://t.co/HifVnUFSBE;1;0.6
-1;138;Another great call by  Bullishcharts   Did you protect yourself with  VIX      twlo  csco  tsla  roku  nflx  wba  amd  cgc  acb  nvda  dis  fb  amzn  twtr  tlry  uber  grpn  tif  lyft  crm  vmw  clvs  acad  pton  x  cron  btc  eth  nasdaq  nyse  dowjones;"Another great call by @Bullishcharts2. Did you protect yourself with $VIX?

https://t.co/A9rGHHnAtt

$twlo $csco $tsla $roku $nflx $wba $amd $cgc $acb $nvda $dis $fb $amzn $twtr $tlry $uber $grpn $tif $lyft $crm $vmw $clvs $acad $pton $x $cron $btc $eth $nasdaq $nyse #dowjones";1;0.75
-1;139; bhatvakash  tiktok us  BusterScher  Cnyari  MegRoxas    bstuchin  h ny  ScottSandalow  joefav  JDonahue      amp  IMO stage of company should not matter  Compare to  FB  which demands key personal data   UXfail  hubris ;"@bhatvakash @tiktok_us @BusterScher @Cnyari @MegRoxas20 @bstuchin @h2ny @ScottSandalow @joefav @JDonahue_2 💯 &amp; IMO stage of company should not matter. Compare to $FB, which demands key personal data. #UXfail #hubris https://t.co/WxXKlXxVTL";0;0.65
-1;140; FB make up your own minds  thatpart  Dinner with a criminal  How d that go  Not a good look   potus   wallstgame ;$FB make up your own minds.#thatpart 🤯Dinner with a criminal. How'd that go? Not a good look. #potus📊 #wallstgame https://t.co/76TZIPp3JX;0;0.7166666666666668
-1;141; FB   Statement of Changes in Beneficial Ownership     ;$FB - Statement of Changes in Beneficial Ownership (4) https://t.co/q6kHXXgZWS;1;0.0
-1;142; FB   Statement of Changes in Beneficial Ownership     ;$FB - Statement of Changes in Beneficial Ownership (4) https://t.co/iU77Qyyv6i;1;0.0
-1;143; Facebook Backs Political Ads Policy Despite Pushback   FB  Stocks  tech  Technology  US  USA  NEWS  finance  Business  politics      election    ;"#Facebook Backs Political Ads Policy Despite Pushback

$FB #Stocks #tech #Technology #US #USA #NEWS #finance #Business #politics #2020election 
 https://t.co/0HRlIeSMTw https://t.co/9EdzBkIPSF";1;0.1
-1;144; FB Facebook to Antitrust Regulators  Data Is Complicated ;$FB Facebook to Antitrust Regulators: Data Is Complicated https://t.co/tY2KVXgjEq;0;1.0
-1;145;REPORT  Facebook CEO doubles down on political ads policy  FB ;REPORT: Facebook CEO doubles down on political ads policy $FB https://t.co/pw8r07tq0m;0;0.19444444444444448
-1;146;I think it s important to remember that Mark Zuckerberg has never demonstrated that he s anything but out for himself  amoral  a chronic liar  amp  schemer  somebody quick with a glib cliche that means nothing            And ruthless  So    F him  amp   FB ;"I think it’s important to remember that Mark Zuckerberg has never demonstrated that he’s anything but out for himself, amoral, a chronic liar &amp; schemer, somebody quick with a glib cliche that means nothing (👇🏼👇🏼🦻🏻) . And ruthless. So... F him &amp; $FB https://t.co/YFi6CvfkYa";-1;0.8333333333333334
0;147; FB finds buyers at key support level   Sentiment  Slightly bearish  FB  Facebook;"$FB finds buyers at key support level: https://t.co/P5vvPI48Ms
Sentiment: Slightly bearish #FB #Facebook";0;0.5833333333333334
0;148; FB  H Chart        at  Looking for the stock to remain supported above      then rally higher  elliottwave  trading ;$FB 1H Chart  11/14 at https://t.co/m32Lpb6ujJ Looking for the stock to remain supported above $188 then rally higher #elliottwave #trading https://t.co/BorDIDNHXe;1;0.3
-1;149; Organization announces funding for     local journalists  FB  FB  Newspapers  Newsmedia  Media;https://t.co/KjrbMMSfkg Organization announces funding for 250 local journalists $FB #FB #Newspapers #Newsmedia #Media;1;0.0
-1;150;Organization announces funding for     local journalists  FB  FB  Newspapers  Newsmedia  Media ;Organization announces funding for 250 local journalists $FB #FB #Newspapers #Newsmedia #Media https://t.co/qBAXY0Vm9W;1;0.0
0;151; FB As long as      low is holding   the stock can see further upside toward             area  elliottwave  trading;$FB As long as $188 low is holding , the stock can see further upside toward $206 - $208 area #elliottwave #trading;1;0.39999999999999997
0;152; FB Can see short term correction toward                 area before   waves bounce takes place  elliottwave  trading;$FB Can see short term correction toward $196.2 - $194.4 area before 3 waves bounce takes place #elliottwave #trading;-1;0.3
0;153;still holding  FB;still holding $FB;1;0.0
0;154;Bought back for        FB Look to sell another dip off      tomorrow  Risking today s LOD       ;"Bought back for $1.71 $FB
Look to sell another dip off $199 tomorrow 
Risking today's LOD 198.05";-1;0.0
0;155;If  FB can get past         would trigger a long position for quick move to      ;If $FB can get past 203.80, would trigger a long position for quick move to 208+ https://t.co/dvKCdyouFm;1;0.3833333333333333
-1;156; FB  The company that made privacy infringing a lucrative business is worried about privacy  OK then  ;"$FB 
The company that made privacy infringing a lucrative business is worried about privacy.
OK then. https://t.co/vow9to41NH";1;0.5
0;157; FB has  been banging on a     break for months   The current coil at that level suggest the time is near to put the  xx digits behind it    IBDPartner  Take a trial     MarketSmith   IBDinvestors ;"$FB has  been banging on a 200-break for months.  The current coil at that level suggest the time is near to put the 1xx digits behind it.  #IBDPartner

Take a trial: https://t.co/P3AsG4b02I

@MarketSmith  @IBDinvestors https://t.co/CBYFHbWOUq";1;0.5
0;158; FB has  been banging on a     break for months   The current coil at that level suggest the time is near to put the  xx digits behind it    IBDPartner   MarketSmith   InvestorsBusinessDaily ;"$FB has  been banging on a 200-break for months.  The current coil at that level suggest the time is near to put the 1xx digits behind it.  #IBDPartner

@MarketSmith  @InvestorsBusinessDaily https://t.co/m5ImbFZJUQ";1;0.5
-1;159; FB   Facebook to Antitrust Regulators  Data Is Complicated ;$FB - Facebook to Antitrust Regulators: Data Is Complicated https://t.co/Sa4F1qxO9w;0;1.0
-1;160; FB   Facebook to Antitrust Regulators  Data Is Complicated ;$FB - Facebook to Antitrust Regulators: Data Is Complicated https://t.co/TkdvZJrAGr;0;1.0
-1;161;Facebook    FB  Zuckerberg is Bottle Necking The Entire Collective Conscious     Long or short it on WCX   ;"Facebook | $FB

Zuckerberg is Bottle-Necking The Entire Collective Conscious...

Long or short it on WCX: https://t.co/5b9phOi5sO https://t.co/3E6WHSJchc";0;0.45625
0;162;Markets are finally looking like dog shit    Yes   spy  aapl  fb  ROKU  Let s see what Dec   th has in store  We need China to get really mad to stay in the red like this  Otherwise some bs trade news comes out and everyone buys the dip for the   th week in a row;Markets are finally looking like dog shit!!! Yes! $spy $aapl $fb $ROKU. Let’s see what Dec 15th has in store. We need China to get really mad to stay in the red like this. Otherwise some bs trade news comes out and everyone buys the dip for the 10th week in a row;1;0.7
0;163; FB coiled just under       If it goes it could be a decent move;$FB coiled just under $200. If it goes it could be a decent move;1;0.6666666666666666
0;164;Facebook    FB  Facebook time to short   Long or short it on WCX   ;"Facebook | $FB

Facebook time to short?

Long or short it on WCX: https://t.co/8LMozLI41q https://t.co/h2N33anaAu";0;0.3333333333333333
-1;165; FB motto  we know what we re doing  we just don t give a f ck ;$FB motto: we know what we're doing, we just don't give a f*ck.;1;0.0
